seqName	start	ende	direction	type1	type2	Name	product	locus_tag
NC_003112.2	259503	261527	+	CDS	gene	nuoL	NADH-quinone oxidoreductase subunit L	NMB0257
NC_003112.2	261623	263119	+	CDS	gene	NMB_RS01355	NADH-quinone oxidoreductase subunit M	NMB0258
NC_003112.2	263129	264571	+	CDS	gene	nuoN	NADH-quinone oxidoreductase subunit NuoN	NMB0259
NC_003112.2	264683	264982	+	CDS	gene	NMB_RS01365	DUF2818 family protein	NMB0260
NC_003112.2	265091	265987	-	CDS	gene	NMB_RS01370	polyprenyl synthetase family protein	NMB0261
NC_003112.2	265971	266195	-	CDS	gene	NMB_RS01375	exodeoxyribonuclease VII small subunit	NMB0262
NC_003112.2	266442	267365	-	CDS	gene	rsgA	ribosome small subunit-dependent GTPase A	NMB0263
NC_003112.2	267370	269226	-	CDS	gene	NMB_RS01385	ABC transporter ATP-binding protein	NMB0264
NC_003112.2	269252	269389	-	CDS	gene	NMB_RS11310	hypothetical protein	
NC_003112.2	269389	269973	-	CDS	gene	ruvA	Holliday junction branch migration protein RuvA	NMB0265
NC_003112.2	270055	270381	-	CDS	gene	NMB_RS01395	PepSY domain-containing protein	NMB0266
NC_003112.2	270443	271162	-	CDS	gene	NMB_RS01400	septal ring lytic transglycosylase RlpA family protein	NMB0267
NC_003112.2	271159	271332	-	CDS	gene	NMB_RS01405	ABC transporter	
NC_003112.2	271292	271756	-	CDS	gene	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	NMB0268
NC_003112.2	271821	272318	-	CDS	gene	NMB_RS01415	ComF family protein	NMB0269
NC_003112.2	272374	273294	+	CDS	gene	bioH	pimeloyl-ACP methyl ester esterase BioH	NMB0270
NC_003112.2	273291	274079	+	CDS	gene	NMB_RS01425	hypothetical protein	NMB0271
NC_003112.2	274300	274537	+	CDS	pseudogene	NMB_RS01430	hypothetical protein	
NC_003112.2	274868	275293	+	CDS	gene	NMB_RS01435	hypothetical protein	NMB0273
NC_003112.2	275435	277735	-	CDS	gene	recQ	DNA helicase RecQ	NMB0274
NC_003112.2	277800	278582	-	CDS	gene	trpC	indole-3-glycerol phosphate synthase TrpC	NMB0275
NC_003112.2	278633	279589	-	CDS	gene	NMB_RS01450	YheT family hydrolase	NMB0276
NC_003112.2	279721	281259	-	CDS	gene	murJ	murein biosynthesis integral membrane protein MurJ	NMB0277
NC_003112.2	281259	281450	-	CDS	gene	NMB_RS01460	hypothetical protein	
NC_003112.2	281477	282175	+	CDS	gene	NMB_RS01465	thiol:disulfide interchange protein DsbA/DsbL	NMB0278
NC_003112.2	282232	283236	-	CDS	gene	NMB_RS01470	phosphotransferase	NMB0279
NC_003112.2	283306	285714	+	CDS	gene	NMB_RS01475	LPS-assembly protein LptD	NMB0280
NC_003112.2	285816	286862	+	CDS	gene	NMB_RS01480	peptidylprolyl isomerase	NMB0281
NC_003112.2	288370	290250	-	CDS	gene	NMB_RS01485	VacB/RNase II family 3'-5' exoribonuclease	NMB0282
NC_003112.2	290559	291191	+	CDS	gene	NMB_RS01490	TIGR00730 family Rossman fold protein	NMB0283
NC_003112.2	291263	292633	+	CDS	gene	purB	adenylosuccinate lyase	NMB0284
NC_003112.2	292714	294583	+	CDS	pseudogene	NMB_RS01500	acyltransferase	NMB0285
NC_003112.2	294874	295488	-	CDS	gene	NMB_RS01505	tellurite resistance TerB family protein	NMB0286
NC_003112.2	295525	297675	-	CDS	gene	dinG	ATP-dependent DNA helicase DinG	NMB0287
NC_003112.2	297832	298002	+	CDS	gene	NMB_RS01515	hypothetical protein	
NC_003112.2	298070	299370	-	CDS	pseudogene	NMB_RS01520	deoxyribodipyrimidine photo-lyase	NMB0289
NC_003112.2	299360	300271	-	CDS	gene	NMB_RS01525	LysR family transcriptional regulator	NMB0290
NC_003112.2	300379	300777	+	CDS	gene	NMB_RS01530	DoxX family protein	NMB0291
NC_003112.2	300826	301431	+	CDS	gene	NMB_RS01535	nitroreductase family protein	NMB0292
NC_003112.2	301617	303728	+	CDS	gene	NMB_RS01540	TonB-dependent receptor	NMB0293
NC_003112.2	303843	304538	+	CDS	gene	NMB_RS01545	thiol:disulfide interchange protein DsbA/DsbL	NMB0294
NC_003112.2	304869	306239	-	CDS	gene	ffh	signal recognition particle protein	NMB0295
NC_003112.2	306459	307265	+	CDS	gene	NMB_RS01555	inner membrane protein YpjD	NMB0296
NC_003112.2	307719	309266	+	exon	rRNA	NMB_RS01560	16S ribosomal RNA	NMrrnaB16S
NC_003112.2	309364	309440	+	exon	tRNA	NMB_RS01565	tRNA-Ile	NMBt13
NC_003112.2	309446	309521	+	exon	tRNA	NMB_RS01570	tRNA-Ala	NMBt14
NC_003112.2	309923	312820	+	exon	rRNA	NMB_RS01575	23S ribosomal RNA	NMrrnaB23S
NC_003112.2	312915	313028	+	exon	rRNA	rrf	5S ribosomal RNA	NMrrnaB5S
NC_003112.2	313086	313550	+	CDS	gene	NMB_RS01585	helix-hairpin-helix domain-containing protein	NMB0299
NC_003112.2	313631	313810	+	CDS	gene	NMB_RS01590	hypothetical protein	
NC_003112.2	314275	314943	+	CDS	gene	NMB_RS01595	IS1595 family transposase	NMB0302
NC_003112.2	314933	315112	+	CDS	pseudogene	NMB_RS01600	hypothetical protein	
NC_003112.2	315096	315317	+	CDS	pseudogene	NMB_RS01605	IS630 family transposase	NMB0303
NC_003112.2	315299	315607	-	CDS	gene	NMB_RS01610	hypothetical protein	NMB0304
NC_003112.2	316410	317465	+	CDS	gene	aroG	3-deoxy-7-phosphoheptulonate synthase AroG	NMB0307
NC_003112.2	317533	318021	+	CDS	gene	NMB_RS01620	dihydrofolate reductase	NMB0308
NC_003112.2	318371	318847	-	CDS	gene	NMB_RS01625	CYTH domain-containing protein	NMB0309
NC_003112.2	318859	319284	-	CDS	gene	NMB_RS01630	CopD family protein	NMB0310
NC_003112.2	319399	319644	+	CDS	gene	NMB_RS01635	hypothetical protein	NMB0311
NC_003112.2	321328	323187	+	CDS	gene	NMB_RS01640	autotransporter outer membrane beta-barrel domain-containing protein	NMB0312
NC_003112.2	323429	324895	+	CDS	gene	NMB_RS01645	DUF560 domain-containing protein	NMB0313
NC_003112.2	325096	326064	-	CDS	gene	NMB_RS01650	hypothetical protein	NMB0314
NC_003112.2	326142	327434	+	CDS	gene	NMB_RS01655	M23 family metallopeptidase	NMB0315
NC_003112.2	327937	328623	-	CDS	gene	NMB_RS01660	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	NMB0316
NC_003112.2	328698	329171	-	CDS	gene	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	NMB0317
NC_003112.2	329176	329220	-	NA	riboswitch			
NC_003112.2	329613	330767	+	CDS	gene	farA	fatty acid resistance MFS efflux transporter adaptor subunit FarA	NMB0318
NC_003112.2	330791	332317	+	CDS	gene	farB	fatty acid resistance MFS efflux transporter permease subunit FarB	NMB0319
NC_003112.2	332307	332495	+	CDS	gene	NMB_RS01680	hypothetical protein	
NC_003112.2	332567	332800	+	CDS	gene	rpmB	50S ribosomal protein L28	NMB0321
NC_003112.2	332832	332987	+	CDS	gene	rpmG	50S ribosomal protein L33	NMB0322
NC_003112.2	333176	334360	-	CDS	gene	ubiM	5-demethoxyubiquinol-8 5-hydroxylase UbiM	NMB0323
NC_003112.2	334699	334971	-	CDS	gene	rpmA	50S ribosomal protein L27	NMB0324
NC_003112.2	334996	335316	-	CDS	gene	rplU	50S ribosomal protein L21	NMB0325
NC_003112.2	335324	335512	+	CDS	gene	NMB_RS01710	hypothetical protein	
NC_003112.2	335528	336502	+	CDS	gene	ispB	octaprenyl diphosphate synthase	NMB0326
NC_003112.2	336507	336954	+	CDS	pseudogene	NMB_RS01720	DUF441 domain-containing protein	NMB0327
NC_003112.2	336974	337045	+	exon	tRNA	NMB_RS01725	tRNA-Arg	NMBt15
NC_003112.2	337395	339071	+	CDS	gene	pilB	type IV-A pilus assembly ATPase PilB	NMB0329
NC_003112.2	339156	339365	-	CDS	gene	NMB_RS01735	DNA gyrase inhibitor YacG	NMB0330
NC_003112.2	339358	339990	-	CDS	gene	NMB_RS01740	dephospho-CoA kinase	NMB0331
NC_003112.2	339992	340852	-	CDS	gene	NMB_RS01745	prepilin peptidase	NMB0332
NC_003112.2	340926	342158	-	CDS	gene	pilG	type 4 pilus assembly protein PilG	NMB0333
NC_003112.2	342515	344158	+	CDS	gene	pgi	glucose-6-phosphate isomerase	NMB0334
NC_003112.2	344128	344358	+	CDS	gene	NMB_RS01760	hypothetical protein	
NC_003112.2	344368	345189	+	CDS	gene	dapD	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase	NMB0335
NC_003112.2	345344	346129	+	CDS	gene	fabI	enoyl-ACP reductase FabI	NMB0336
NC_003112.2	346373	347371	-	CDS	gene	ilvE	branched-chain-amino-acid transaminase	NMB0337
NC_003112.2	347681	347995	+	CDS	gene	NMB_RS01780	DUF1049 domain-containing protein	NMB0338
NC_003112.2	348006	349175	+	CDS	gene	lapB	lipopolysaccharide assembly protein LapB	NMB0339
NC_003112.2	349200	349616	+	CDS	gene	gloA	lactoylglutathione lyase	NMB0340
NC_003112.2	349788	352313	-	CDS	gene	NMB_RS01795	FimV family protein	NMB0341
NC_003112.2	352621	353151	+	CDS	gene	NMB_RS01800	septation protein A	NMB0342
NC_003112.2	353166	353444	+	CDS	gene	NMB_RS01805	YciI family protein	NMB0343
NC_003112.2	353444	353722	+	CDS	gene	NMB_RS01810	BolA family transcriptional regulator	NMB0344
NC_003112.2	353771	354637	+	CDS	gene	NMB_RS01815	peptidyl-prolyl cis-trans isomerase	NMB0345
NC_003112.2	354708	355466	+	CDS	gene	NMB_RS01820	peptidyl-prolyl cis-trans isomerase	NMB0346
NC_003112.2	355539	356030	+	CDS	gene	NMB_RS01825	D-tyrosyl-tRNA(Tyr) deacylase	NMB0347
NC_003112.2	356061	357071	+	CDS	gene	dusA	tRNA dihydrouridine(20/20a) synthase DusA	NMB0348
NC_003112.2	357141	358028	-	CDS	gene	NMB_RS01835	tRNA glutamyl-Q(34) synthetase GluQRS	NMB0349
NC_003112.2	358045	358266	-	CDS	gene	NMB_RS01840	hypothetical protein	
NC_003112.2	358316	358675	-	CDS	gene	NMB_RS01845	immunity 8 family protein	NMB0350
NC_003112.2	358919	359974	-	CDS	gene	tal	transaldolase	NMB0351
NC_003112.2	360071	361045	+	CDS	gene	NMB_RS01855	KpsF/GutQ family sugar-phosphate isomerase	NMB0352
NC_003112.2	361263	361799	+	CDS	gene	NMB_RS01860	HAD family hydrolase	NMB0353
NC_003112.2	361796	362377	+	CDS	gene	lptC	LPS export ABC transporter periplasmic protein LptC	NMB0354
NC_003112.2	362358	362888	+	CDS	gene	lptA	lipopolysaccharide transport periplasmic protein LptA	NMB0355
NC_003112.2	362962	363696	+	CDS	gene	lptB	LPS export ABC transporter ATP-binding protein	NMB0356
NC_003112.2	363887	363962	+	exon	tRNA	NMB_RS01880	tRNA-Phe	NMBt16
NC_003112.2	364165	364866	-	CDS	gene	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase	NMB0357
NC_003112.2	364869	365678	-	CDS	gene	aroE	shikimate dehydrogenase	NMB0358
NC_003112.2	365709	365894	-	CDS	gene	NMB_RS01895	hypothetical protein	
NC_003112.2	365978	367396	+	CDS	gene	glnA	type I glutamate--ammonia ligase	NMB0359
NC_003112.2	367552	368835	+	CDS	gene	NMB_RS01905	AmpG family muropeptide MFS transporter	NMB0360
NC_003112.2	368832	369107	+	CDS	gene	NMB_RS01910	GIY-YIG nuclease family protein	NMB0361
NC_003112.2	370096	370869	+	CDS	gene	NMB_RS01915	FrpC operon protein	NMB0364
NC_003112.2	370886	371161	+	CDS	gene	NMB_RS01920	hypothetical protein	NMB0365
NC_003112.2	371248	372381	-	CDS	gene	NMB_RS01925	hypothetical protein	NMB0366
NC_003112.2	372445	372822	-	CDS	gene	NMB_RS01930	immunity 41 family protein	NMB0367
NC_003112.2	372837	372893	-	CDS	pseudogene	NMB_RS01935	hypothetical protein	
NC_003112.2	372900	373358	-	CDS	gene	NMB_RS01940	hypothetical protein	NMB0368
NC_003112.2	373339	373818	-	CDS	pseudogene	NMB_RS01945	pretoxin	NMB0369
NC_003112.2	373860	374237	-	CDS	gene	NMB_RS01950	immunity 41 family protein	NMB0370
NC_003112.2	374259	374666	-	CDS	gene	NMB_RS01955	immunity 41 family protein	NMB0371
NC_003112.2	374672	375349	-	CDS	gene	NMB_RS01960	hint domain-/BECR-fold containing toxin	NMB0372
NC_003112.2	375564	375923	-	CDS	gene	NMB_RS01965	hypothetical protein	NMB0373
NC_003112.2	375926	377329	-	CDS	gene	mafB	polymorphic toxin MafB class 1	NMB0374
NC_003112.2	377333	378274	-	CDS	gene	mafA	adhesin MafA	NMB0375
NC_003112.2	378394	379497	-	CDS	gene	NMB_RS01980	anhydro-N-acetylmuramic acid kinase	NMB0377
NC_003112.2	379592	379785	-	CDS	pseudogene	NMB_RS01985	hypothetical protein	
NC_003112.2	379815	381389	+	CDS	gene	NMB_RS01990	inorganic phosphate transporter	NMB0378
NC_003112.2	381742	383163	-	CDS	gene	hemN	oxygen-independent coproporphyrinogen III oxidase	NMB0379
NC_003112.2	383368	384102	+	CDS	gene	fnr	fumarate/nitrate reduction transcriptional regulator Fnr	NMB0380
NC_003112.2	384215	385165	-	CDS	gene	NMB_RS02005	CysB family HTH-type transcriptional regulator	NMB0381
NC_003112.2	385529	386257	+	CDS	gene	rmpM	peptidoglycan-binding outer membrane protein RmpM	NMB0382
NC_003112.2	387108	388064	+	CDS	gene	thiL	thiamine-phosphate kinase	NMB0385
NC_003112.2	388057	388542	+	CDS	gene	NMB_RS02020	phosphatidylglycerophosphatase A	NMB0386
NC_003112.2	388602	390278	-	CDS	gene	ettA	energy-dependent translational throttle protein EttA	NMB0387
NC_003112.2	390665	392020	+	CDS	gene	NMB_RS02030	SLC45 family MFS transporter	NMB0388
NC_003112.2	392024	393034	+	CDS	gene	NMB_RS02035	galactose mutarotase	NMB0389
NC_003112.2	393268	395526	+	CDS	gene	NMB_RS02040	glycoside hydrolase family 65 protein	NMB0390
NC_003112.2	395539	396204	+	CDS	gene	pgmB	beta-phosphoglucomutase	NMB0391
NC_003112.2	396382	397890	-	CDS	gene	nadB	L-aspartate oxidase	NMB0392
NC_003112.2	397939	398274	-	CDS	gene	NMB_RS02055	multidrug efflux SMR transporter	NMB0393
NC_003112.2	398426	399538	-	CDS	gene	nadA	quinolinate synthase NadA	NMB0394
NC_003112.2	399740	400678	+	CDS	gene	NMB_RS02065	hypothetical protein	NMB0395
NC_003112.2	400896	401777	+	CDS	gene	nadC	carboxylating nicotinate-nucleotide diphosphorylase	NMB0396
NC_003112.2	401805	402092	+	CDS	gene	NMB_RS02075	hypothetical protein	NMB0397
NC_003112.2	402184	402465	+	CDS	gene	NMB_RS02080	winged helix-turn-helix transcriptional regulator	NMB0398
NC_003112.2	402525	403295	+	CDS	gene	xth	exodeoxyribonuclease III	NMB0399
NC_003112.2	403818	404211	+	CDS	pseudogene	NMB_RS02090	hypothetical protein	
NC_003112.2	404304	404810	+	CDS	pseudogene	NMB_RS02095	IS110 family transposase	NMB0400
NC_003112.2	405844	409449	-	CDS	gene	putA	bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	NMB0401
NC_003112.2	409698	411224	-	CDS	gene	putP	sodium/proline symporter PutP	NMB0402
NC_003112.2	411707	412027	+	CDS	gene	NMB_RS02110	accessory factor UbiK family protein	NMB0404
NC_003112.2	412041	413537	+	CDS	gene	NMB_RS02115	YifB family Mg chelatase-like AAA ATPase	NMB0405
NC_003112.2	413637	414506	+	CDS	gene	ftsN	cell division protein FtsN	NMB0406
NC_003112.2	414509	415153	+	CDS	gene	NMB_RS02125	thiol:disulfide interchange protein DsbA/DsbL	NMB0407
NC_003112.2	415186	416007	+	CDS	gene	NMB_RS02130	undecaprenyl-diphosphate phosphatase	NMB0408
NC_003112.2	416289	416364	-	exon	tRNA	NMB_RS02135	tRNA-Ala	NMBt17
NC_003112.2	416372	416448	-	exon	tRNA	NMB_RS02140	tRNA-Met	NMBt18
NC_003112.2	416580	417791	-	CDS	gene	NMB_RS02145	class I SAM-dependent methyltransferase	NMB0409
NC_003112.2	418070	418525	+	CDS	gene	mraZ	division/cell wall cluster transcriptional repressor MraZ	NMB0410
NC_003112.2	418522	419508	+	CDS	gene	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	NMB0411
NC_003112.2	419505	419768	+	CDS	gene	ftsL	cell division protein FtsL	NMB0412
NC_003112.2	419829	421574	+	CDS	gene	NMB_RS02165	penicillin-binding protein 2	NMB0413
NC_003112.2	421599	423077	+	CDS	gene	NMB_RS02170	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase	NMB0414
NC_003112.2	423100	424747	+	CDS	pseudogene	NMB_RS02175	phosphoethanolamine transferase	NMB0415
NC_003112.2	424872	426239	+	CDS	gene	NMB_RS02180	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	NMB0416
NC_003112.2	426242	426418	+	CDS	gene	NMB_RS11315	hypothetical protein	NMB0417
NC_003112.2	426665	427747	+	CDS	gene	NMB_RS02185	phospho-N-acetylmuramoyl-pentapeptide-transferase	NMB0418
NC_003112.2	427873	428469	+	CDS	gene	NMB_RS02190	transcriptional regulator	NMB0419
NC_003112.2	428553	429890	+	CDS	gene	NMB_RS02195	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	NMB0420
NC_003112.2	430016	431341	+	CDS	gene	NMB_RS02200	cell division protein FtsW	NMB0421
NC_003112.2	431345	432412	+	CDS	gene	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	NMB0422
NC_003112.2	432567	433976	+	CDS	gene	NMB_RS02210	UDP-N-acetylmuramate--L-alanine ligase	NMB0423
NC_003112.2	434089	435003	+	CDS	gene	NMB_RS02215	D-alanine--D-alanine ligase	NMB0424
NC_003112.2	434993	435721	+	CDS	gene	NMB_RS02220	cell division protein FtsQ/DivIB	NMB0425
NC_003112.2	435807	437051	+	CDS	gene	ftsA	cell division protein FtsA	NMB0426
NC_003112.2	437170	438348	+	CDS	gene	ftsZ	cell division protein FtsZ	NMB0427
NC_003112.2	438487	439797	+	CDS	gene	NMB_RS02235	NCS2 family permease	NMB0428
NC_003112.2	440423	441298	+	CDS	gene	prpB	methylisocitrate lyase	NMB0430
NC_003112.2	441384	442538	+	CDS	gene	prpC	2-methylcitrate synthase	NMB0431
NC_003112.2	442691	443479	+	CDS	gene	NMB_RS02250	TSUP family transporter	NMB0432
NC_003112.2	443557	446163	+	CDS	gene	acnD	Fe/S-dependent 2-methylisocitrate dehydratase AcnD	NMB0433
NC_003112.2	446966	448135	+	CDS	gene	prpF	2-methylaconitate cis-trans isomerase PrpF	NMB0434
NC_003112.2	448549	449748	+	CDS	gene	NMB_RS02265	acetate kinase	NMB0435
NC_003112.2	450107	450727	+	CDS	gene	NMB_RS02270	threonylcarbamoyl-AMP synthase	NMB0436
NC_003112.2	450854	451297	-	CDS	gene	NMB_RS02275	Rrf2 family transcriptional regulator	NMB0437
NC_003112.2	451471	451839	+	CDS	gene	NMB_RS02280	hypothetical protein	NMB0438
NC_003112.2	451884	453038	+	CDS	gene	NMB_RS02285	NnrS family protein	NMB0439
NC_003112.2	453095	453967	-	CDS	gene	NMB_RS02290	prephenate dehydrogenase	NMB0440
NC_003112.2	454052	454864	+	CDS	gene	NMB_RS02295	carbon-nitrogen hydrolase family protein	NMB0441
NC_003112.2	454893	455567	-	CDS	gene	NMB_RS02300	outer membrane beta-barrel protein	NMB0442
NC_003112.2	456464	457429	+	CDS	gene	NMB_RS02305	IS30 family transposase	NMB0443
NC_003112.2	457987	458841	+	CDS	gene	NMB_RS02310	EamA family transporter	NMB0444
NC_003112.2	459384	460592	+	CDS	gene	NMB_RS02315	multidrug effflux MFS transporter	NMB0445
NC_003112.2	460670	461758	+	CDS	gene	pheA	prephenate dehydratase	NMB0446
NC_003112.2	461795	462586	+	CDS	gene	recO	DNA repair protein RecO	NMB0447
NC_003112.2	462610	463338	+	CDS	gene	pdxJ	pyridoxine 5'-phosphate synthase	NMB0448
NC_003112.2	463490	463714	+	CDS	gene	NMB_RS02335	hypothetical protein	NMB0449
NC_003112.2	463883	464422	+	CDS	pseudogene	NMB_RS02340	TauD/TfdA family dioxygenase	NMB0450
NC_003112.2	464432	465199	+	CDS	gene	NMB_RS02345	sulfite exporter TauE/SafE family protein	NMB0451
NC_003112.2	465275	465385	+	CDS	pseudogene	NMB_RS02350	NADH-quinone oxidoreductase subunit E	
NC_003112.2	465399	465776	+	CDS	gene	NMB_RS02355	holo-ACP synthase	NMB0452
NC_003112.2	465858	466667	+	CDS	gene	NMB_RS02360	NUDIX domain-containing protein	NMB0453
NC_003112.2	466660	467082	+	CDS	gene	NMB_RS02365	hypothetical protein	NMB0454
NC_003112.2	467131	468273	+	CDS	gene	NMB_RS02370	class I SAM-dependent RNA methyltransferase	NMB0455
NC_003112.2	468331	469581	-	CDS	gene	NMB_RS02375	N-acetylmuramoyl-L-alanine amidase	NMB0456
NC_003112.2	469578	470039	-	CDS	gene	tsaE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	NMB0457
NC_003112.2	470241	471053	+	CDS	gene	NMB_RS02385	glutamate racemase	NMB0458
NC_003112.2	472101	473210	-	CDS	gene	NMB_RS02390	Fic family protein	NMB0459
NC_003112.2	475581	477719	+	CDS	gene	NMB_RS02395	transferrin-binding protein TbpB	NMB0460
NC_003112.2	477806	480553	+	CDS	gene	NMB_RS02400	transferrin-binding protein TbpA	NMB0461
NC_003112.2	481824	482966	-	CDS	gene	NMB_RS02405	polyamine ABC transporter substrate-binding protein	NMB0462
NC_003112.2	483269	483532	+	CDS	gene	rpsT	30S ribosomal protein S20	NMB0463
NC_003112.2	483693	484841	+	CDS	gene	NMB_RS02415	phospholipase A	NMB0464
NC_003112.2	484984	485685	+	CDS	gene	NMB_RS02420	DUF502 domain-containing protein	NMB0465
NC_003112.2	485743	487551	+	CDS	gene	aspS	aspartate--tRNA ligase	NMB0466
NC_003112.2	487702	487986	+	CDS	gene	NMB_RS02430	PepSY domain-containing protein	NMB0467
NC_003112.2	488153	490045	+	CDS	gene	speA	biosynthetic arginine decarboxylase	NMB0468
NC_003112.2	490144	491067	+	CDS	gene	speB	agmatinase	NMB0469
NC_003112.2	491265	492731	+	CDS	gene	NMB_RS02445	DASS family sodium-coupled anion symporter	NMB0470
NC_003112.2	492938	493972	-	CDS	gene	NMB_RS02450	L%2CD-transpeptidase family protein	NMB0471
NC_003112.2	494078	494215	+	CDS	gene	NMB_RS02455	hypothetical protein	
NC_003112.2	494237	495379	+	CDS	gene	bioF	8-amino-7-oxononanoate synthase	NMB0472
NC_003112.2	495389	496036	+	CDS	gene	NMB_RS02465	DUF452 family protein	NMB0473
NC_003112.2	496024	496806	+	CDS	gene	bioC	malonyl-ACP O-methyltransferase BioC	NMB0474
NC_003112.2	497026	498462	+	CDS	gene	NMB_RS02475	tetratricopeptide repeat protein	NMB0475
NC_003112.2	498465	499562	+	CDS	gene	NMB_RS02480	response regulator	NMB0476
NC_003112.2	499574	500110	+	CDS	gene	NMB_RS02485	ATP/GTP-binding protein	NMB0477
NC_003112.2	500112	500756	+	CDS	gene	NMB_RS02490	hypothetical protein	NMB0478
NC_003112.2	500779	501138	+	CDS	gene	NMB_RS02495	roadblock/LC7 domain-containing protein	NMB0479
NC_003112.2	501231	501306	+	exon	tRNA	NMB_RS02500	tRNA-Asn	NMBt19
NC_003112.2	501806	502201	-	CDS	gene	NMB_RS02505	hypothetical protein	NMB0480
NC_003112.2	502185	502502	-	CDS	gene	NMB_RS02510	DUF1132 family protein	NMB0481
NC_003112.2	502630	502908	-	CDS	gene	NMB_RS02515	hypothetical protein	NMB0482
NC_003112.2	502915	503133	-	CDS	gene	NMB_RS02520	hypothetical protein	NMB0483
NC_003112.2	503207	503404	-	CDS	gene	NMB_RS02525	hypothetical protein	NMB0484
NC_003112.2	503409	503699	-	CDS	gene	NMB_RS02530	hypothetical protein	NMB0485
NC_003112.2	503744	504778	-	CDS	gene	NMB_RS02535	replication initiation factor domain-containing protein	NMB0486
NC_003112.2	505314	505808	-	CDS	gene	NMB_RS02540	CdiI family contact-dependent growth inhibition immunity protein	NMB0488
NC_003112.2	505809	508104	-	CDS	pseudogene	NMB_RS02545	hemagglutinin	NMB0489
NC_003112.2	508309	508617	-	CDS	gene	NMB_RS02550	hypothetical protein	NMB0491
NC_003112.2	509068	509391	-	CDS	gene	NMB_RS02555	hypothetical protein	NMB0492
NC_003112.2	509391	517502	-	CDS	gene	NMB_RS02560	hemagglutinin repeat-containing protein	NMB0493
NC_003112.2	517630	518115	-	CDS	gene	NMB_RS02565	DNA helicase	NMB0494
NC_003112.2	518212	519195	-	CDS	gene	NMB_RS02570	RepB family plasmid replication initiator protein	NMB0495
NC_003112.2	519142	520821	+	CDS	gene	tpsB1	two-partner secretion system transporter HrpB	NMB0496
NC_003112.2	520930	526866	+	CDS	gene	NMB_RS02580	two-partner secretion exoprotein HrpA	NMB0497
NC_003112.2	526873	527382	+	CDS	gene	NMB_RS02585	hypothetical protein	NMB0498
