seqName	start	ende	direction	type1	type2	Name	locus_tag	product
CP003909.1	302046	302291	+	CDS	gene	NGFG_00447	NGFG_00447	hypothetical protein
CP003909.1	302297	303046	+	CDS	gene	NGFG_00448	NGFG_00448	restriction endonuclease
CP003909.1	303137	305500	+	CDS	gene	NGFG_00449	NGFG_00449	phenylalanyl-tRNA synthetase beta chain
CP003909.1	305574	305876	+	CDS	gene	NGFG_00450	NGFG_00450	integration host factor subunit alpha
CP003909.1	305860	306168	+	CDS	gene	NGFG_00451	NGFG_00451	hypothetical protein
CP003909.1	306344	306829	+	CDS	gene	NGFG_00452	NGFG_00452	FxsA-like membrane protein
CP003909.1	307021	307245	+	CDS	gene	NGFG_00453	NGFG_00453	hypothetical protein
CP003909.1	307463	308764	+	CDS	gene	NGFG_00454	NGFG_00454	adenosylmethionine-8-amino-7-oxononanoate transaminase
CP003909.1	308761	309408	+	CDS	gene	NGFG_00455	NGFG_00455	dethiobiotin synthetase
CP003909.1	309423	309899	+	CDS	gene	NGFG_00456	NGFG_00456	chorismate-pyruvate lyase
CP003909.1	310420	311310	+	CDS	gene	NGFG_00458	NGFG_00458	4-hydroxybenzoate octaprenyltransferase
CP003909.1	311495	311944	+	CDS	gene	NGFG_00459	NGFG_00459	PTS IIA-like nitrogen-regulatory protein PtsN
CP003909.1	311948	312910	+	CDS	gene	NGFG_00460	NGFG_00460	HPr kinase/phosphorylase
CP003909.1	312891	313745	+	CDS	gene	NGFG_00461	NGFG_00461	UPF0042 nucleotide-binding protein
CP003909.1	313826	314767	+	CDS	gene	NGFG_00462	NGFG_00462	ribosome biogenesis GTP-binding protein YlqF
CP003909.1	314868	315470	+	CDS	gene	NGFG_00463	NGFG_00463	segregation and condensation protein B
CP003909.1	315654	317327	+	CDS	gene	NGFG_00464	NGFG_00464	DNA repair protein RecN
CP003909.1	318191	319810	-	CDS	gene	NGFG_00466	NGFG_00466	tRNA U-34 5-methylaminomethyl-2-thiouridine biosynthesis protein MnmC domain protein
CP003909.1	319930	320298	+	CDS	gene	NGFG_00467	NGFG_00467	hypothetical protein
CP003909.1	320341	321078	+	CDS	gene	NGFG_00468	NGFG_00468	ubiquinone/menaquinone biosynthesis methyltransferase ubiE
CP003909.1	321298	321777	+	CDS	gene	NGFG_00469	NGFG_00469	hypothetical protein
CP003909.1	321904	322398	-	CDS	gene	NGFG_00470	NGFG_00470	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
CP003909.1	322408	322782	-	CDS	gene	NGFG_00471	NGFG_00471	SirB family regulatory protein
CP003909.1	322836	323012	-	CDS	gene	NGFG_00472	NGFG_00472	hypothetical protein
CP003909.1	323043	323363	-	CDS	gene	NGFG_00473	NGFG_00473	hypothetical protein
CP003909.1	323487	323780	-	CDS	gene	NGFG_00474	NGFG_00474	RNA chaperone Hfq
CP003909.1	323909	324847	-	CDS	gene	NGFG_00475	NGFG_00475	D-alanyl-D-alanine endopeptidase (penicillin-binding protein 7)
CP003909.1	325174	325608	+	CDS	gene	NGFG_00477	NGFG_00477	bacterioferritin comigratory protein
CP003909.1	325660	326535	+	CDS	gene	NGFG_00478	NGFG_00478	tyrosine recombinase xerD
CP003909.1	326707	326907	+	CDS	gene	NGFG_00479	NGFG_00479	bacterioferritin-associated ferredoxin
CP003909.1	327073	327306	+	CDS	gene	NGFG_00480	NGFG_00480	thioredoxin
CP003909.1	327678	328541	-	CDS	gene	NGFG_00482	NGFG_00482	dTDP-4-dehydrorhamnose reductase
CP003909.1	328734	329597	+	CDS	gene	NGFG_00483	NGFG_00483	phosphoribosylaminoimidazole-succinocarboxamide synthase
CP003909.1	329834	331954	+	CDS	gene	NGFG_02282	NGFG_02282	polyribonucleotide nucleotidyltransferase
CP003909.1	332027	332695	-	CDS	gene	NGFG_00486	NGFG_00486	hypothetical protein
CP003909.1	332692	333006	-	CDS	gene	NGFG_00487	NGFG_00487	lipoprotein
CP003909.1	333143	333994	+	CDS	gene	NGFG_00488	NGFG_00488	diaminopimelate epimerase
CP003909.1	333991	334596	+	CDS	gene	NGFG_00489	NGFG_00489	hypothetical protein
CP003909.1	334792	335724	+	CDS	gene	NGFG_00490	NGFG_00490	cysteine synthase
CP003909.1	335824	336729	+	CDS	gene	NGFG_00491	NGFG_00491	amino acid metabolite efflux pump
CP003909.1	336729	336941	+	CDS	gene	NGFG_00492	NGFG_00492	hypothetical protein
CP003909.1	337572	338591	-	CDS	gene	NGFG_00495	NGFG_00495	signal peptidase I
CP003909.1	338737	340530	-	CDS	gene	NGFG_00496	NGFG_00496	GTP-binding protein LepA
CP003909.1	340672	341373	-	CDS	gene	NGFG_00497	NGFG_00497	MTA/SAH nucleosidase
CP003909.1	341541	342671	+	CDS	gene	NGFG_00498	NGFG_00498	twitching motility protein
CP003909.1	342705	343682	+	CDS	gene	NGFG_00499	NGFG_00499	DNA polymerase III%2C delta' subunit
CP003909.1	343686	344036	+	CDS	gene	NGFG_00500	NGFG_00500	type IV pilus assembly protein PilZ
CP003909.1	344041	344820	+	CDS	gene	NGFG_00501	NGFG_00501	TatD family hydrolase
CP003909.1	344846	345061	+	CDS	gene	NGFG_00502	NGFG_00502	hypothetical protein
CP003909.1	345162	345473	+	CDS	gene	NGFG_00503	NGFG_00503	Grx4 family monothiol glutaredoxin
CP003909.1	345473	345589	+	CDS	gene	NGFG_02283	NGFG_02283	hypothetical protein
CP003909.1	345579	346205	+	CDS	gene	NGFG_00504	NGFG_00504	uracil phosphoribosyltransferase
CP003909.1	346228	346548	+	CDS	gene	NGFG_00505	NGFG_00505	hypothetical protein
CP003909.1	346717	347364	+	CDS	gene	NGFG_00506	NGFG_00506	hypothetical protein
CP003909.1	347388	348212	+	CDS	gene	NGFG_00507	NGFG_00507	hypothetical protein
CP003909.1	348212	349180	+	CDS	gene	NGFG_00508	NGFG_00508	hypothetical protein
CP003909.1	349462	349884	+	CDS	gene	NGFG_00509	NGFG_00509	hypothetical protein
CP003909.1	349902	350666	+	CDS	gene	NGFG_00510	NGFG_00510	uroporphyrinogen-III synthase
CP003909.1	350678	352012	+	CDS	gene	NGFG_00511	NGFG_00511	hypothetical protein
CP003909.1	352009	353226	+	CDS	gene	NGFG_00512	NGFG_00512	heme biosynthesis-associated protein HemY
CP003909.1	353301	354365	+	CDS	gene	NGFG_00513	NGFG_00513	uroporphyrinogen decarboxylase
CP003909.1	354428	356317	-	CDS	gene	NGFG_00514	NGFG_00514	stress-sensitive restriction system protein
CP003909.1	356318	357355	-	CDS	gene	NGFG_00515	NGFG_00515	restriction endonuclease
CP003909.1	357352	358476	-	CDS	gene	NGFG_00516	NGFG_00516	DNA-cytosine methyltransferase
CP003909.1	358491	358610	+	CDS	gene	NGFG_00517	NGFG_00517	hypothetical protein
CP003909.1	358803	360182	+	CDS	gene	NGFG_00518	NGFG_00518	DNA repair protein RadA
CP003909.1	360457	360936	-	CDS	gene	NGFG_00519	NGFG_00519	hypothetical protein
CP003909.1	361061	361420	-	CDS	gene	NGFG_00520	NGFG_00520	phage shock protein E
CP003909.1	361459	365061	-	CDS	gene	NGFG_00521	NGFG_00521	exodeoxyribonuclease V%2C beta subunit
CP003909.1	365138	366226	-	CDS	gene	NGFG_00522	NGFG_00522	dyp-type peroxidase
CP003909.1	366333	367157	+	CDS	gene	NGFG_00523	NGFG_00523	amino acid ABC transporter substrate-binding protein
CP003909.1	367147	367863	+	CDS	gene	NGFG_00524	NGFG_00524	His/Glu/Gln/Arg/opine family amino ABC transporter%2C permease%2C 3-TM region
CP003909.1	367873	368628	+	CDS	gene	NGFG_00525	NGFG_00525	amino acid ABC transporter ATP-binding protein
CP003909.1	368684	370066	-	CDS	gene	NGFG_00526	NGFG_00526	phosphoglucomutase
CP003909.1	370234	370743	-	CDS	gene	NGFG_00527	NGFG_00527	peptidyl-prolyl cis-trans isomerase B
CP003909.1	370863	372482	-	CDS	gene	NGFG_00528	NGFG_00528	divalent anion:Na+ symporter (DASS) family transporter
CP003909.1	372507	372869	-	CDS	gene	NGFG_00529	NGFG_00529	hypothetical protein
CP003909.1	372866	373072	-	CDS	gene	NGFG_00530	NGFG_00530	hypothetical protein
CP003909.1	373133	373711	-	CDS	gene	NGFG_00531	NGFG_00531	peptidyl-tRNA hydrolase
CP003909.1	373764	374042	-	CDS	gene	NGFG_00532	NGFG_00532	protein rnfH
CP003909.1	374035	374472	-	CDS	gene	NGFG_00533	NGFG_00533	hypothetical protein
CP003909.1	374688	376655	-	CDS	gene	NGFG_00534	NGFG_00534	cell division protease FtsH
CP003909.1	376719	377339	-	CDS	gene	NGFG_00535	NGFG_00535	ribosomal RNA large subunit methyltransferase E
CP003909.1	377522	377731	+	CDS	gene	NGFG_00536	NGFG_00536	RNA-binding protein
CP003909.1	377915	378916	+	CDS	gene	NGFG_00537	NGFG_00537	delta-aminolevulinic acid dehydratase
CP003909.1	378980	380137	-	CDS	gene	NGFG_00538	NGFG_00538	cystathionine beta-lyase
CP003909.1	380340	381113	+	CDS	gene	NGFG_00539	NGFG_00539	GTP cyclohydrolase folE2
CP003909.1	381310	381975	+	CDS	gene	NGFG_00541	NGFG_00541	NAD(P)H-flavin oxidoreductase
CP003909.1	382030	382788	-	CDS	gene	NGFG_00542	NGFG_00542	pseudouridine synthase
CP003909.1	382813	383703	-	CDS	gene	NGFG_00543	NGFG_00543	inorganic polyphosphate/ATP-NAD kinase PpnK
CP003909.1	383723	384289	-	CDS	gene	NGFG_00544	NGFG_00544	hypothetical protein
CP003909.1	384339	385115	-	CDS	gene	NGFG_00545	NGFG_00545	hypothetical protein
CP003909.1	385170	385814	-	CDS	gene	NGFG_00546	NGFG_00546	TetR family transcriptional regulator
CP003909.1	385832	386872	-	CDS	gene	NGFG_00547	NGFG_00547	UDP-N-acetylenolpyruvoylglucosamine reductase
CP003909.1	386916	388295	-	CDS	gene	NGFG_00548	NGFG_00548	MATE efflux family protein
CP003909.1	388632	389783	+	CDS	gene	NGFG_00550	NGFG_00550	ATP phosphoribosyltransferase regulatory subunit
CP003909.1	389888	391186	+	CDS	gene	NGFG_00551	NGFG_00551	adenylosuccinate synthetase
CP003909.1	391422	392261	-	CDS	gene	NGFG_02284	NGFG_02284	heat shock protein HtpX
CP003909.1	392476	393123	+	CDS	gene	NGFG_00554	NGFG_00554	adenylate kinase
CP003909.1	393647	394387	+	CDS	gene	NGFG_00555	NGFG_00555	orotidine 5'-phosphate decarboxylase
CP003909.1	394443	395405	+	CDS	gene	NGFG_00556	NGFG_00556	RfaE%2C domain I
CP003909.1	395469	396473	+	CDS	gene	NGFG_00557	NGFG_00557	ADP-L-glycero-D-manno-heptose-6-epimerase
CP003909.1	396548	398092	+	CDS	gene	NGFG_00558	NGFG_00558	type I restriction enzyme EcoprrI M protein
CP003909.1	398208	399059	+	CDS	gene	NGFG_00559	NGFG_00559	DNA-damage-inducible protein D
CP003909.1	403794	406085	-	CDS	gene	NGFG_00562	NGFG_00562	ATP-dependent Clp protease ATP-binding subunit ClpA
CP003909.1	406087	406389	-	CDS	gene	NGFG_00563	NGFG_00563	ATP-dependent Clp protease adapter protein ClpS
CP003909.1	406634	406837	+	CDS	gene	NGFG_00564	NGFG_00564	cold shock-like protein CspA
CP003909.1	407136	408467	-	CDS	gene	NGFG_00565	NGFG_00565	PmbA protein
CP003909.1	408621	409127	+	CDS	gene	NGFG_00566	NGFG_00566	ribosome-associated protein
CP003909.1	409174	409905	+	CDS	gene	NGFG_00567	NGFG_00567	hypothetical protein
CP003909.1	409957	411657	+	CDS	gene	NGFG_00568	NGFG_00568	single-stranded-DNA-specific exonuclease RecJ
CP003909.1	412015	413373	+	CDS	gene	NGFG_00569	NGFG_00569	poly(A) polymerase
CP003909.1	413546	413869	+	CDS	gene	NGFG_00570	NGFG_00570	hypothetical protein
CP003909.1	413974	414927	-	CDS	gene	NGFG_00571	NGFG_00571	phosphate starvation-inducible protein PhoH
CP003909.1	416292	416996	+	CDS	gene	NGFG_00574	NGFG_00574	hypothetical protein
CP003909.1	417062	417628	-	CDS	gene	NGFG_00575	NGFG_00575	deoxycytidine triphosphate deaminase
CP003909.1	417723	418112	-	CDS	gene	NGFG_00576	NGFG_00576	hypothetical protein
CP003909.1	418164	419063	-	CDS	gene	NGFG_00577	NGFG_00577	recombination-associated protein rdgC
CP003909.1	419094	420596	-	CDS	gene	NGFG_00578	NGFG_00578	GTP-binding protein EngA
CP003909.1	421329	422624	-	CDS	gene	NGFG_00580	NGFG_00580	histidyl-tRNA synthetase
CP003909.1	422752	423408	-	CDS	gene	NGFG_02233	NGFG_02233	peptidase
CP003909.1	423464	423688	-	CDS	gene	NGFG_02234	NGFG_02234	hypothetical protein
CP003909.1	425171	425461	-	CDS	gene	NGFG_00582	NGFG_00582	hypothetical protein
CP003909.1	425782	426030	-	CDS	gene	NGFG_00583	NGFG_00583	hypothetical protein
CP003909.1	426020	426562	-	CDS	gene	NGFG_00584	NGFG_00584	hypothetical protein
CP003909.1	426726	427649	+	CDS	gene	NGFG_00585	NGFG_00585	tRNA pseudouridine32 synthase/23S rRNA pseudouridine746 synthase
CP003909.1	427728	428369	-	CDS	gene	NGFG_00586	NGFG_00586	hypothetical protein
CP003909.1	428424	429215	-	CDS	gene	NGFG_00587	NGFG_00587	spermidine synthase
CP003909.1	429598	430389	+	CDS	gene	NGFG_00588	NGFG_00588	3-methyl-2-oxobutanoate hydroxymethyltransferase
CP003909.1	430512	431348	+	CDS	gene	NGFG_00590	NGFG_00590	pantoate-beta-alanine ligase
CP003909.1	431675	433513	+	CDS	gene	NGFG_00591	NGFG_00591	hypothetical protein
CP003909.1	433653	434234	+	CDS	gene	NGFG_00592	NGFG_00592	outer-membrane lipoprotein lolB
CP003909.1	434244	435089	+	CDS	gene	NGFG_00593	NGFG_00593	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CP003909.1	435428	436411	+	CDS	gene	NGFG_00594	NGFG_00594	ribose-phosphate pyrophosphokinase
CP003909.1	436478	437050	+	CDS	gene	NGFG_00595	NGFG_00595	50S ribosomal protein L25
CP003909.1	437176	438345	-	CDS	gene	NGFG_00596	NGFG_00596	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6)
CP003909.1	438494	440020	+	CDS	gene	NGFG_00597	NGFG_00597	threonine ammonia-lyase%2C biosynthetic
CP003909.1	440076	441152	-	CDS	gene	NGFG_00598	NGFG_00598	sulfate/thiosulfate import ATP-binding protein CysA
CP003909.1	441293	442114	-	CDS	gene	NGFG_00599	NGFG_00599	sulfate ABC transporter%2C permease CysW
CP003909.1	442303	443139	-	CDS	gene	NGFG_00600	NGFG_00600	sulfate ABC transporter%2C permease CysT
CP003909.1	443320	443652	+	CDS	gene	NGFG_00601	NGFG_00601	hypothetical protein
CP003909.1	443983	444492	+	CDS	gene	NGFG_00602	NGFG_00602	isoprenylcysteine carboxyl methyltransferase
CP003909.1	444722	445303	-	CDS	gene	NGFG_00603	NGFG_00603	superoxide dismutase [Fe]
CP003909.1	445467	446873	+	CDS	gene	NGFG_00605	NGFG_00605	replicative DNA helicase
CP003909.1	447028	447690	+	CDS	gene	NGFG_00606	NGFG_00606	prepilin-type N-terminal cleavage/methylation domain-containing protein
CP003909.1	447722	448330	+	CDS	gene	NGFG_00607	NGFG_00607	type IV pilus modification protein PilV
CP003909.1	448327	449268	+	CDS	gene	NGFG_00608	NGFG_00608	type IV pilus assembly protein PilW
CP003909.1	449247	449858	+	CDS	gene	NGFG_00609	NGFG_00609	type IV pilus assembly protein PilX
CP003909.1	449845	450333	+	CDS	gene	NGFG_00610	NGFG_00610	prepilin-type N-terminal cleavage/methylation domain-containing protein
CP003909.1	450403	450711	-	CDS	gene	NGFG_00611	NGFG_00611	branched-chain amino acid transporter
CP003909.1	450963	451415	-	CDS	gene	NGFG_00614	NGFG_00614	AzlC-like protein
CP003909.1	451581	452033	+	CDS	gene	NGFG_00615	NGFG_00615	dUTP pyrophosphatase
CP003909.1	452111	453298	+	CDS	gene	NGFG_00616	NGFG_00616	succinyldiaminopimelate transaminase
CP003909.1	453609	454388	+	CDS	gene	NGFG_00617	NGFG_00617	UPF0246 protein
CP003909.1	454919	456115	+	CDS	gene	NGFG_00618	NGFG_00618	phage integrase
CP003909.1	456471	456740	-	CDS	gene	NGFG_00619	NGFG_00619	phage protein
CP003909.1	456935	457618	-	CDS	gene	NGFG_00620	NGFG_00620	phage protein
CP003909.1	457629	458165	-	CDS	gene	NGFG_00621	NGFG_00621	phage protein
CP003909.1	458276	458491	-	CDS	gene	NGFG_02285	NGFG_02285	phage protein
CP003909.1	458543	459034	-	CDS	gene	NGFG_02286	NGFG_02286	phage protein
CP003909.1	459031	459213	-	CDS	gene	NGFG_02287	NGFG_02287	phage protein
CP003909.1	459353	460039	-	CDS	gene	NGFG_02288	NGFG_02288	phage protein
CP003909.1	460108	460269	-	CDS	gene	NGFG_02289	NGFG_02289	phage protein
CP003909.1	460266	460541	-	CDS	gene	NGFG_00622	NGFG_00622	phage protein
CP003909.1	460694	461026	-	CDS	gene	NGFG_00623	NGFG_00623	phage protein
CP003909.1	461951	462151	-	CDS	gene	NGFG_00626	NGFG_00626	phage protein
CP003909.1	462349	462762	-	CDS	gene	NGFG_00627	NGFG_00627	phage protein
CP003909.1	462759	463259	-	CDS	gene	NGFG_00628	NGFG_00628	phage protein
CP003909.1	463237	463674	-	CDS	gene	NGFG_00629	NGFG_00629	phage protein
CP003909.1	463787	464449	-	CDS	gene	NGFG_00630	NGFG_00630	phage repressor protein
CP003909.1	464578	464808	+	CDS	gene	NGFG_00631	NGFG_00631	hypothetical protein
CP003909.1	464888	465043	+	CDS	gene	NGFG_02290	NGFG_02290	phage protein
CP003909.1	465020	465208	-	CDS	gene	NGFG_02291	NGFG_02291	phage protein
CP003909.1	465382	465609	+	CDS	gene	NGFG_02292	NGFG_02292	phage protein
CP003909.1	465606	465743	+	CDS	gene	NGFG_02293	NGFG_02293	hypothetical protein
CP003909.1	465727	466791	+	CDS	gene	NGFG_02294	NGFG_02294	phage protein
CP003909.1	466788	468149	+	CDS	gene	NGFG_02295	NGFG_02295	DnaB family phage replicative helicase
CP003909.1	468487	468942	+	CDS	gene	NGFG_02296	NGFG_02296	phage protein
CP003909.1	468966	469115	+	CDS	gene	NGFG_02297	NGFG_02297	hypothetical protein
CP003909.1	469144	469425	+	CDS	gene	NGFG_02298	NGFG_02298	hypothetical protein
CP003909.1	469416	469796	+	CDS	gene	NGFG_02299	NGFG_02299	phage protein
CP003909.1	470063	470470	+	CDS	gene	NGFG_01305	NGFG_01305	phage protein
CP003909.1	470561	471721	+	CDS	gene	NGFG_01304	NGFG_01304	hypothetical protein
CP003909.1	472003	472872	+	CDS	gene	NGFG_01303	NGFG_01303	phage protein
CP003909.1	473165	473614	+	CDS	gene	NGFG_01302	NGFG_01302	phage protein
CP003909.1	473676	475097	+	CDS	gene	NGFG_01301	NGFG_01301	phage protein
CP003909.1	475094	477241	+	CDS	gene	NGFG_01300	NGFG_01300	SPP1 gp7 family phage head morphogenesis protein
CP003909.1	477309	478466	+	CDS	gene	NGFG_01299	NGFG_01299	phage protein
CP003909.1	478507	480006	+	CDS	gene	NGFG_01298	NGFG_01298	phage protein
CP003909.1	480058	480375	+	CDS	gene	NGFG_01297	NGFG_01297	phage protein
CP003909.1	480378	480908	+	CDS	gene	NGFG_01296	NGFG_01296	phage protein
CP003909.1	480908	481390	+	CDS	gene	NGFG_01295	NGFG_01295	phage protein
CP003909.1	481387	481815	+	CDS	gene	NGFG_01294	NGFG_01294	phage protein
CP003909.1	481841	482614	+	CDS	gene	NGFG_01293	NGFG_01293	phage protein
CP003909.1	482675	483004	+	CDS	gene	NGFG_01292	NGFG_01292	phage protein
CP003909.1	483016	483282	+	CDS	gene	NGFG_01291	NGFG_01291	phage protein
CP003909.1	483282	483881	+	CDS	gene	NGFG_01290	NGFG_01290	phage protein
CP003909.1	483878	484732	+	CDS	gene	NGFG_01289	NGFG_01289	phage protein
CP003909.1	484734	485165	+	CDS	gene	NGFG_01288	NGFG_01288	hypothetical protein
CP003909.1	485193	485639	-	CDS	gene	NGFG_01287	NGFG_01287	phage protein
CP003909.1	489967	490272	+	CDS	gene	NGFG_01285	NGFG_01285	phage protein
CP003909.1	490343	490813	+	CDS	gene	NGFG_01284	NGFG_01284	phage protein
CP003909.1	490814	491146	+	CDS	gene	NGFG_01283	NGFG_01283	phage protein
CP003909.1	491340	491447	+	CDS	gene	NGFG_02300	NGFG_02300	hypothetical protein
CP003909.1	491502	491849	-	CDS	gene	NGFG_01281	NGFG_01281	plasmid toxin protein
CP003909.1	491849	492085	-	CDS	gene	NGFG_01280	NGFG_01280	antitoxin
CP003909.1	492292	492831	+	CDS	gene	NGFG_01279	NGFG_01279	phage protein
CP003909.1	492832	493176	+	CDS	gene	NGFG_01278	NGFG_01278	phage protein
CP003909.1	493115	493333	+	CDS	gene	NGFG_01277	NGFG_01277	hypothetical protein
CP003909.1	493645	493794	+	CDS	gene	NGFG_01275	NGFG_01275	hypothetical protein
CP003909.1	493824	496871	+	CDS	gene	NGFG_01274	NGFG_01274	phage tape measure protein
CP003909.1	496931	497410	-	CDS	gene	NGFG_01273	NGFG_01273	phage protein
CP003909.1	497752	498741	-	CDS	gene	NGFG_01272	NGFG_01272	phage integrase
CP003909.1	499430	500464	+	CDS	gene	NGFG_01270	NGFG_01270	phosphoribosylformylglycinamidine cyclo-ligase
CP003909.1	501468	502121	+	CDS	gene	NGFG_02301	NGFG_02301	transposase
CP003909.1	502255	504282	+	CDS	gene	NGFG_01269	NGFG_01269	betaine/carnitine/choline transporter (BCCT) family transporter
CP003909.1	504371	505924	-	CDS	gene	NGFG_01268	NGFG_01268	long-chain acyl-CoA synthetase
CP003909.1	506175	507368	-	CDS	gene	NGFG_01266	NGFG_01266	hypothetical protein
CP003909.1	507365	508348	-	CDS	gene	NGFG_01265	NGFG_01265	hypothetical protein
CP003909.1	508359	509795	-	CDS	gene	NGFG_01264	NGFG_01264	polysaccharide modification protein
CP003909.1	511530	511742	+	CDS	gene	NGFG_01262	NGFG_01262	mercury transport periplasmic protein
CP003909.1	511942	513468	+	CDS	gene	NGFG_01260	NGFG_01260	hypothetical protein
CP003909.1	513550	514647	+	CDS	gene	NGFG_01259	NGFG_01259	hypothetical protein
CP003909.1	514689	514922	-	CDS	gene	NGFG_02302	NGFG_02302	hypothetical protein
CP003909.1	515898	516455	+	CDS	gene	NGFG_01257	NGFG_01257	protein-tyrosine phosphatase
CP003909.1	516415	517008	+	CDS	gene	NGFG_01256	NGFG_01256	fur family transcriptional regulator%2C zinc uptake regulator
CP003909.1	516996	517922	+	CDS	gene	NGFG_01255	NGFG_01255	cobalamin biosynthesis protein CobW
CP003909.1	517987	518544	+	CDS	gene	NGFG_01254	NGFG_01254	peptidyl-prolyl cis-trans isomerase A (cyclophilin A)
CP003909.1	518902	520677	+	CDS	gene	NGFG_01253	NGFG_01253	adenine-specific DNA-methyltransferase
CP003909.1	520787	523726	+	CDS	gene	NGFG_01252	NGFG_01252	type III restriction system endonuclease
CP003909.1	523820	524779	-	CDS	gene	NGFG_01251	NGFG_01251	tRNA 2-thiocytidine biosynthesis protein TtcA
CP003909.1	524871	525737	-	CDS	gene	NGFG_01250	NGFG_01250	tRNA-modifying protein YgfZ
CP003909.1	525769	526131	-	CDS	gene	NGFG_01249	NGFG_01249	hypothetical protein
CP003909.1	526206	526685	+	CDS	gene	NGFG_01248	NGFG_01248	YbaK/EbsC protein
CP003909.1	526707	527399	+	CDS	gene	NGFG_01247	NGFG_01247	molecular chaperone DnaJ
CP003909.1	527403	528278	+	CDS	gene	NGFG_01246	NGFG_01246	hypothetical protein
CP003909.1	528489	531914	+	CDS	gene	NGFG_01245	NGFG_01245	hemoglobin/transferrin/lactoferrin receptor protein
CP003909.1	532129	533112	+	CDS	gene	NGFG_01244	NGFG_01244	hypothetical protein
CP003909.1	533383	534873	+	CDS	gene	NGFG_01243	NGFG_01243	hypothetical protein
CP003909.1	534941	536338	-	CDS	gene	NGFG_01242	NGFG_01242	aspartate ammonia-lyase
CP003909.1	536615	537175	-	CDS	gene	NGFG_01240	NGFG_01240	hypothetical protein
CP003909.1	537376	538029	+	CDS	gene	NGFG_02303	NGFG_02303	transposase
CP003909.1	540573	542123	+	CDS	gene	NGFG_01236	NGFG_01236	hypothetical protein
CP003909.1	542547	544331	-	CDS	gene	NGFG_01234	NGFG_01234	dihydrolipoyl dehydrogenase
CP003909.1	544884	546446	-	CDS	gene	NGFG_01233	NGFG_01233	dihydrolipoyllysine-residue acetyltransferase
CP003909.1	546596	549259	-	CDS	gene	NGFG_01232	NGFG_01232	pyruvate dehydrogenase (acetyl-transferring)%2C homodimeric type
