seqName	start	ende	direction	type1	type2	Name	product	locus_tag
NC_002946.2	255473	255796	-	CDS	gene	NGO_RS01320	DUF2185 domain-containing protein	NGO_0258
NC_002946.2	255967	256686	+	CDS	gene	rnc	ribonuclease III	NGO_0259
NC_002946.2	256721	257656	+	CDS	gene	NGO_RS01330	GTPase Era	NGO_0260
NC_002946.2	257811	260114	+	CDS	pseudogene	NGO_RS01335	lactoferrin/transferrin family TonB-dependent receptor	NGO_0260a
NC_002946.2	260589	261215	-	CDS	gene	NGO_RS01340	phosphoribosylanthranilate isomerase	NGO_0261
NC_002946.2	261274	261765	-	CDS	gene	greB	transcription elongation factor GreB	NGO_0262
NC_002946.2	261865	263409	-	CDS	gene	purF	amidophosphoribosyltransferase	NGO_0263
NC_002946.2	263603	264100	-	CDS	gene	NGO_RS01355	CvpA family protein	NGO_0264
NC_002946.2	264093	265133	-	CDS	gene	ftsN	cell division protein FtsN	NGO_0265
NC_002946.2	265147	266421	-	CDS	gene	folC	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	NGO_0266
NC_002946.2	266452	266892	-	CDS	gene	NGO_RS01370	transcriptional regulator	NGO_0267
NC_002946.2	266897	267256	-	CDS	gene	NGO_RS01375	hypothetical protein	NGO_0268
NC_002946.2	267329	268057	-	CDS	gene	NGO_RS01380	amino acid ABC transporter ATP-binding protein	NGO_0269
NC_002946.2	268099	268554	-	CDS	gene	NGO_RS01385	hypothetical protein	NGO_0270
NC_002946.2	268665	269234	-	CDS	gene	NGO_RS01390	GTP pyrophosphokinase	NGO_0271
NC_002946.2	269249	270028	-	CDS	gene	rsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	NGO_0272
NC_002946.2	270271	270933	+	CDS	gene	NGO_RS01400	DNA glycosylase	NGO_272a
NC_002946.2	271016	272218	+	CDS	gene	trpB	tryptophan synthase subunit beta	NGO_0274
NC_002946.2	272294	277075	-	CDS	gene	NGO_RS01410	autotransporter domain-containing protein	NGO_0275
NC_002946.2	277154	277429	-	CDS	gene	NGO_RS01415	hypothetical protein	
NC_002946.2	277461	279680	+	CDS	gene	NGO_RS01420	DNA internalization-related competence protein ComEC/Rec2	NGO_0276
NC_002946.2	279750	280553	-	CDS	gene	NGO_RS01425	outer membrane protein assembly factor BamD	NGO_0277
NC_002946.2	280552	281676	+	CDS	gene	rluD	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	NGO_0278
NC_002946.2	281803	282636	-	CDS	gene	NGO_RS01435	bile acid:sodium symporter family protein	NGO_0278a
NC_002946.2	282855	283046	-	CDS	gene	NGO_RS01440	hypothetical protein	NGO_01505
NC_002946.2	283231	284010	+	CDS	gene	pgeF	peptidoglycan editing factor PgeF	NGO_0281
NC_002946.2	284062	284541	+	CDS	gene	NGO_RS01450	lipoprotein	NGO_0282
NC_002946.2	284543	285541	+	CDS	gene	NGO_RS01455	DNA polymerase III subunit delta	NGO_0283
NC_002946.2	285662	286081	+	CDS	gene	NGO_RS01460	hypothetical protein	NGO_0284
NC_002946.2	286157	286672	+	CDS	gene	NGO_RS01465	RDD family protein	NGO_0285
NC_002946.2	286763	287647	-	CDS	gene	NGO_RS01470	YicC family protein	NGO_0286
NC_002946.2	287747	288223	+	CDS	gene	NGO_RS01475	TIGR00645 family protein	NGO_01540
NC_002946.2	288380	289243	-	CDS	gene	rpoH	RNA polymerase sigma factor RpoH	NGO_0288
NC_002946.2	289507	291045	-	CDS	gene	lnt	apolipoprotein N-acyltransferase	NGO_0289
NC_002946.2	291138	291855	-	CDS	pseudogene	NGO_RS01490	DUF808 domain-containing protein	NGO_0290
NC_002946.2	292050	293780	+	CDS	gene	NGO_RS01495	potassium/proton antiporter	NGO_0291
NC_002946.2	293777	294244	-	CDS	gene	NGO_RS01500	cytochrome c2	NGO_0292
NC_002946.2	294435	295445	-	CDS	gene	NGO_RS01505	ferrochelatase	NGO_0293
NC_002946.2	295527	296642	-	CDS	gene	tgt	tRNA guanosine(34) transglycosylase Tgt	NGO_0294
NC_002946.2	296821	296897	+	exon	tRNA	NGO_RS01515	tRNA-Val	NGO_18811
NC_002946.2	296950	298863	+	CDS	gene	thrS	threonine--tRNA ligase	NGO_0295
NC_002946.2	298869	299402	+	CDS	gene	infC	translation initiation factor IF-3	NGO_0296
NC_002946.2	299549	299746	+	CDS	gene	rpmI	50S ribosomal protein L35	NGO_0297
NC_002946.2	299759	300118	+	CDS	gene	rplT	50S ribosomal protein L20	NGO_0298
NC_002946.2	300359	301348	+	CDS	gene	pheS	phenylalanine--tRNA ligase subunit alpha	NGO_0299
NC_002946.2	301365	301778	+	CDS	gene	NGO_RS01545	very short patch repair endonuclease	NGO_0300
NC_002946.2	301780	302118	+	CDS	gene	NGO_RS01550	DNA cytosine methyltransferase	NGO_01615
NC_002946.2	302132	302377	+	CDS	gene	NGO_RS01555	hypothetical protein	NGO_0302
NC_002946.2	302383	303132	+	CDS	gene	NGO_RS01560	endonuclease	NGO_0303
NC_002946.2	303223	305586	+	CDS	gene	NGO_RS01565	phenylalanine--tRNA ligase subunit beta	NGO_0304
NC_002946.2	305660	305962	+	CDS	gene	NGO_RS01570	integration host factor subunit alpha	NGO_0305
NC_002946.2	305946	306254	+	CDS	gene	NGO_RS01575	hypothetical protein	NGO_0306
NC_002946.2	306430	306915	+	CDS	gene	fxsA	membrane protein FxsA	NGO_0307
NC_002946.2	307107	307331	+	CDS	gene	NGO_RS01585	hypothetical protein	NGO_01650
NC_002946.2	307549	308850	+	CDS	gene	bioA	adenosylmethionine--8-amino-7-oxononanoate transaminase	NGO_0308
NC_002946.2	308847	309494	+	CDS	gene	bioD	ATP-dependent dethiobiotin synthetase BioD	NGO_0309
NC_002946.2	309509	309985	+	CDS	gene	NGO_RS01600	chorismate lyase	NGO_0310
NC_002946.2	310005	310100	+	CDS	gene	NGO_RS01605	hypothetical protein	
NC_002946.2	310109	310516	+	CDS	gene	NGO_RS01610	hypothetical protein	NGO_0311
NC_002946.2	310506	311396	+	CDS	gene	ubiA	4-hydroxybenzoate octaprenyltransferase	NGO_0312
NC_002946.2	311581	312030	+	CDS	gene	ptsN	PTS IIA-like nitrogen regulatory protein PtsN	NGO_0313
NC_002946.2	312034	312996	+	CDS	gene	NGO_RS01625	HPr kinase/phosphorylase	NGO_0314
NC_002946.2	312977	313831	+	CDS	gene	rapZ	RNase adapter RapZ	NGO_0315
NC_002946.2	313912	314853	+	CDS	gene	ylqF	ribosome biogenesis GTPase YlqF	NGO_0316
NC_002946.2	314954	315556	+	CDS	gene	NGO_RS01640	SMC-Scp complex subunit ScpB	NGO_0317
NC_002946.2	315740	317413	+	CDS	gene	recN	DNA repair protein RecN	NGO_0318
NC_002946.2	317524	317600	+	exon	tRNA	NGO_RS01650	tRNA-Arg	NGO_18816
NC_002946.2	317618	317692	+	exon	tRNA	NGO_RS01655	tRNA-Glu	NGO_18821
NC_002946.2	318158	319777	-	CDS	gene	mnmC	FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	NGO_0319
NC_002946.2	319897	320265	+	CDS	gene	NGO_RS01665	DUF971 domain-containing protein	NGO_0320
NC_002946.2	320308	321045	+	CDS	gene	ubiE	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase UbiE	NGO_0321
NC_002946.2	321265	321744	+	CDS	gene	NGO_RS01675	hypothetical protein	NGO_0322
NC_002946.2	321872	322366	-	CDS	gene	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	NGO_0323
NC_002946.2	322376	322750	-	CDS	gene	NGO_RS01685	SirB2 family protein	NGO_0324
NC_002946.2	322804	323370	-	CDS	pseudogene	NGO_RS01690	methyltransferase domain-containing protein	NGO_01750
NC_002946.2	323455	323748	-	CDS	gene	hfq	RNA chaperone Hfq	NGO_0326
NC_002946.2	323877	324815	-	CDS	gene	NGO_RS01700	serine hydrolase	NGO_0327
NC_002946.2	325136	325576	+	CDS	gene	NGO_RS01705	peroxiredoxin	NGO_0328
NC_002946.2	325628	326503	+	CDS	gene	xerD	site-specific tyrosine recombinase XerD	NGO_0329
NC_002946.2	326675	326875	+	CDS	gene	NGO_RS01715	bacterioferritin-associated ferredoxin	NGO_0329a
NC_002946.2	327041	327274	+	CDS	gene	NGO_RS01720	glutaredoxin family protein	NGO_0331
NC_002946.2	327646	328509	-	CDS	gene	rfbD	dTDP-4-dehydrorhamnose reductase	NGO_0332
NC_002946.2	328702	329565	+	CDS	gene	NGO_RS01730	phosphoribosylaminoimidazolesuccinocarboxamide synthase	NGO_0333
NC_002946.2	329802	331922	+	CDS	gene	pnp	polyribonucleotide nucleotidyltransferase	NGO_0335
NC_002946.2	331995	332663	-	CDS	gene	NGO_RS01740	sulfite exporter TauE/SafE family protein	NGO_0336
NC_002946.2	332660	332974	-	CDS	gene	NGO_RS01745	hypothetical protein	NGO_0337
NC_002946.2	333111	333962	+	CDS	gene	dapF	diaminopimelate epimerase	NGO_0338
NC_002946.2	333959	334564	+	CDS	gene	NGO_RS01755	hypothetical protein	NGO_0339
NC_002946.2	334760	335692	+	CDS	gene	cysK	cysteine synthase A	NGO_0340
NC_002946.2	336001	336908	+	CDS	pseudogene	NGO_RS01765	DMT family transporter	NGO_0340a
NC_002946.2	336954	337103	+	CDS	gene	NGO_RS01770	hypothetical protein	
NC_002946.2	337539	338558	-	CDS	gene	lepB	signal peptidase I	NGO_0343
NC_002946.2	338704	340497	-	CDS	gene	lepA	elongation factor 4	NGO_0344
NC_002946.2	340639	341340	-	CDS	gene	NGO_RS01785	5'-methylthioadenosine/adenosylhomocysteine nucleosidase	NGO_0345
NC_002946.2	341526	342638	+	CDS	gene	NGO_RS01790	PilT/PilU family type 4a pilus ATPase	NGO_0346
NC_002946.2	342672	343649	+	CDS	gene	NGO_RS01795	DNA polymerase III subunit delta'	NGO_0347
NC_002946.2	343653	344003	+	CDS	gene	NGO_RS01800	pilus assembly protein PilZ	NGO_0348
NC_002946.2	344008	344787	+	CDS	gene	NGO_RS01805	TatD family hydrolase	NGO_0349
NC_002946.2	344813	345028	+	CDS	gene	NGO_RS01810	DUF333 domain-containing protein	NGO_0350
NC_002946.2	345129	345440	+	CDS	gene	grxD	Grx4 family monothiol glutaredoxin	NGO_0351
NC_002946.2	345546	346172	+	CDS	gene	upp	uracil phosphoribosyltransferase	NGO_0353
NC_002946.2	346195	346515	+	CDS	gene	NGO_RS01825	DUF2322 family protein	NGO_0354
NC_002946.2	346684	347325	+	CDS	pseudogene	NGO_RS01830	IS1595 family transposase	NGO_0355
NC_002946.2	347355	348179	+	CDS	gene	NGO_RS01835	SAM-dependent DNA methyltransferase	NGO_0356
NC_002946.2	348179	349147	+	CDS	gene	NGO_RS01840	restriction endonuclease subunit S	NGO_0357
NC_002946.2	349429	349851	+	CDS	gene	NGO_RS01845	hypothetical protein	NGO_0358
NC_002946.2	349869	350633	+	CDS	gene	NGO_RS01850	uroporphyrinogen-III synthase	NGO_0359
NC_002946.2	350645	351979	+	CDS	gene	NGO_RS01855	uroporphyrinogen-III C-methyltransferase	NGO_0360
NC_002946.2	351976	353193	+	CDS	gene	NGO_RS01860	heme biosynthesis protein HemY	NGO_0361
NC_002946.2	353268	354332	+	CDS	gene	NGO_RS01865	uroporphyrinogen decarboxylase	NGO_0362
NC_002946.2	354395	356284	-	CDS	gene	NGO_RS01870	DEAD/DEAH box helicase	NGO_0363
NC_002946.2	356285	357322	-	CDS	gene	NGO_RS01875	NgoFVII family restriction endonuclease	NGO_0364
NC_002946.2	357319	358443	-	CDS	gene	NGO_RS01880	DNA cytosine methyltransferase	NGO_0365
NC_002946.2	358830	360209	+	CDS	gene	radA	DNA repair protein RadA	NGO_0367
NC_002946.2	360484	360963	-	CDS	gene	NGO_RS01890	DUF302 domain-containing protein	NGO_0368
NC_002946.2	361088	361447	-	CDS	gene	NGO_RS01895	rhodanese-like domain-containing protein	NGO_0369
NC_002946.2	361486	365088	-	CDS	gene	recB	exodeoxyribonuclease V subunit beta	NGO_0370
NC_002946.2	365165	366073	-	CDS	gene	NGO_RS01905	Dyp-type peroxidase	NGO_0371
NC_002946.2	366361	367185	+	CDS	gene	NGO_RS01910	amino acid ABC transporter substrate-binding protein	NGO_0372
NC_002946.2	367175	367891	+	CDS	gene	NGO_RS01915	amino acid ABC transporter permease	NGO_0373
NC_002946.2	367901	368656	+	CDS	gene	NGO_RS01920	amino acid ABC transporter ATP-binding protein	NGO_0374
NC_002946.2	368712	370094	-	CDS	gene	NGO_RS01925	phosphomannomutase/phosphoglucomutase	NGO_0375
NC_002946.2	370262	370771	-	CDS	gene	NGO_RS01930	peptidylprolyl isomerase	NGO_0376
NC_002946.2	370891	372306	-	CDS	gene	NGO_RS01935	SLC13/DASS family transporter	NGO_0377
NC_002946.2	372535	372897	-	CDS	gene	NGO_RS01940	VanZ family protein	NGO_0378
NC_002946.2	372894	373100	-	CDS	gene	NGO_RS01945	hypothetical protein	NGO_02015
NC_002946.2	373161	373739	-	CDS	gene	pth	aminoacyl-tRNA hydrolase	NGO_0379
NC_002946.2	373792	374070	-	CDS	gene	NGO_RS01955	RnfH family protein	NGO_0380
NC_002946.2	374063	374494	-	CDS	gene	NGO_RS01960	type II toxin-antitoxin system RatA family toxin	NGO_0381
NC_002946.2	374716	376683	-	CDS	gene	NGO_RS01965	ATP-dependent zinc metalloprotease FtsH	NGO_0382
NC_002946.2	376747	377367	-	CDS	gene	NGO_RS01970	RlmE family RNA methyltransferase	NGO_0383
NC_002946.2	377477	377761	+	CDS	gene	yhbY	ribosome assembly RNA-binding protein YhbY	NGO_0384
NC_002946.2	377945	378946	+	CDS	gene	hemB	porphobilinogen synthase	NGO_0385
NC_002946.2	379010	380167	-	CDS	gene	NGO_RS01985	PLP-dependent transferase	NGO_0386
NC_002946.2	380235	381143	+	CDS	gene	NGO_RS01990	GTP cyclohydrolase I FolE2	NGO_0387
NC_002946.2	381340	382005	+	CDS	gene	NGO_RS01995	NAD(P)H-dependent oxidoreductase	NGO_0388
NC_002946.2	382060	382818	-	CDS	gene	NGO_RS02000	rRNA pseudouridine synthase	NGO_0389
NC_002946.2	382843	383733	-	CDS	gene	NGO_RS02005	NAD(+) kinase	NGO_0390
NC_002946.2	383753	384319	-	CDS	gene	NGO_RS02010	hypothetical protein	NGO_0391
NC_002946.2	384369	385145	-	CDS	gene	NGO_RS02015	SDR family oxidoreductase	NGO_0392
NC_002946.2	385200	385850	-	CDS	gene	NGO_RS02020	TetR/AcrR family transcriptional regulator	NGO_0393
NC_002946.2	385862	386902	-	CDS	gene	murB	UDP-N-acetylmuramate dehydrogenase	NGO_0394
NC_002946.2	386946	388325	-	CDS	gene	NGO_RS02030	sodium-coupled multidrug efflux MATE transporter NorM	NGO_0395
NC_002946.2	388662	389813	+	CDS	gene	NGO_RS02035	ATP phosphoribosyltransferase regulatory subunit	NGO_0397
NC_002946.2	389918	391216	+	CDS	gene	NGO_RS02040	adenylosuccinate synthase	NGO_0398
NC_002946.2	391452	392291	-	CDS	gene	htpX	protease HtpX	NGO_0399
NC_002946.2	392506	393153	+	CDS	gene	adk	adenylate kinase	NGO_0400
NC_002946.2	393677	394417	+	CDS	gene	pyrF	orotidine-5'-phosphate decarboxylase	NGO_0401
NC_002946.2	394473	395435	+	CDS	gene	hldA	ADP-heptose synthase	NGO_0402
NC_002946.2	395499	396503	+	CDS	gene	rfaD	ADP-glyceromanno-heptose 6-epimerase	NGO_0403
NC_002946.2	396578	398122	+	CDS	gene	NGO_RS02070	type I restriction-modification system subunit M	NGO_0404
NC_002946.2	398238	399089	+	CDS	gene	dinD	DNA damage-inducible protein D	NGO_0405
NC_002946.2	399256	399882	+	CDS	gene	NGO_RS02080	restriction endonuclease subunit S	NGO_02155
NC_002946.2	399923	400477	+	CDS	gene	NGO_RS02085	restriction endonuclease subunit S	NGO_02160
NC_002946.2	400709	403807	+	CDS	gene	NGO_RS02090	type I restriction endonuclease subunit R	NGO_0407
NC_002946.2	403847	406138	-	CDS	gene	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	NGO_0408
NC_002946.2	406140	406442	-	CDS	gene	clpS	ATP-dependent Clp protease adapter ClpS	NGO_0409
NC_002946.2	406687	406890	+	CDS	gene	NGO_RS02105	cold-shock protein	NGO_0410
NC_002946.2	407189	408520	-	CDS	gene	pmbA	metalloprotease PmbA	NGO_0411
NC_002946.2	408590	409180	+	CDS	gene	NGO_RS02115	ribosome-associated protein	NGO_0412
NC_002946.2	409227	409940	+	CDS	gene	NGO_RS02120	hypothetical protein	NGO_0413
NC_002946.2	410009	411709	+	CDS	gene	recJ	single-stranded-DNA-specific exonuclease RecJ	NGO_0414
NC_002946.2	412067	413425	+	CDS	gene	NGO_RS02130	polynucleotide adenylyltransferase PcnB	NGO_0415
NC_002946.2	413598	413921	+	CDS	gene	NGO_RS02135	hypothetical protein	NGO_0416
NC_002946.2	414026	414979	-	CDS	gene	NGO_RS02140	PhoH family protein	NGO_0417
NC_002946.2	415005	416200	-	CDS	pseudogene	NGO_RS02145	glycosyltransferase family 4 protein	
NC_002946.2	416344	417049	+	CDS	pseudogene	NGO_RS02150	SIMPL domain-containing protein	NGO_0420
NC_002946.2	417115	417681	-	CDS	gene	NGO_RS02155	dCTP deaminase	NGO_0421
NC_002946.2	417777	418166	-	CDS	gene	NGO_RS02160	hypothetical protein	NGO_0422
NC_002946.2	418218	419117	-	CDS	gene	rdgC	recombination-associated protein RdgC	NGO_0423
NC_002946.2	419148	420605	-	CDS	gene	der	ribosome biogenesis GTPase Der	NGO_0424
NC_002946.2	420755	421384	-	CDS	gene	NGO_RS02175	YfgM family protein	NGO_0425
NC_002946.2	421385	422680	-	CDS	gene	hisS	histidine--tRNA ligase	NGO_0426
NC_002946.2	422808	423464	-	CDS	gene	NGO_RS02185	peptidase	NGO_0427
NC_002946.2	423520	423744	-	CDS	gene	NGO_RS02190	hypothetical protein	NGO_0428
NC_002946.2	424168	424454	-	CDS	pseudogene	NGO_RS02195	hypothetical protein	
NC_002946.2	424690	424962	-	CDS	gene	NGO_RS02200	hypothetical protein	NGO_02280
NC_002946.2	425839	426088	-	CDS	pseudogene	NGO_RS02205	hypothetical protein	NGO_02290
NC_002946.2	426078	426620	-	CDS	gene	NGO_RS02210	hypothetical protein	NGO_0432
NC_002946.2	426786	427709	+	CDS	gene	NGO_RS02215	RluA family pseudouridine synthase	NGO_0433
NC_002946.2	427788	428429	-	CDS	gene	NGO_RS02220	alpha/beta hydrolase	NGO_0434
NC_002946.2	428484	429275	-	CDS	gene	NGO_RS02225	polyamine aminopropyltransferase	NGO_0435
NC_002946.2	429441	429516	+	exon	tRNA	NGO_RS02230	tRNA-Thr	NGO_18826
NC_002946.2	429658	430449	+	CDS	gene	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	NGO_0436
NC_002946.2	430572	431408	+	CDS	gene	NGO_RS02240	pantoate--beta-alanine ligase	NGO_0437
NC_002946.2	431729	433572	+	CDS	pseudogene	NGO_RS02245	hypothetical protein	NGO_02330
NC_002946.2	433712	434293	+	CDS	gene	NGO_RS02250	hypothetical protein	NGO_0439
NC_002946.2	434303	435148	+	CDS	gene	ispE	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	NGO_0440
NC_002946.2	435156	435231	+	exon	tRNA	NGO_RS02260	tRNA-Gln	NGO_18831
NC_002946.2	435244	435319	+	exon	tRNA	NGO_RS02265	tRNA-Gln	NGO_18836
NC_002946.2	435487	436470	+	CDS	gene	NGO_RS02270	ribose-phosphate pyrophosphokinase	NGO_0441
NC_002946.2	436537	437109	+	CDS	gene	NGO_RS02275	50S ribosomal protein L25/general stress protein Ctc	NGO_0442
NC_002946.2	437235	438404	-	CDS	gene	NGO_RS02280	D-alanyl-D-alanine carboxypeptidase	NGO_0443
NC_002946.2	438553	440079	+	CDS	gene	ilvA	threonine ammonia-lyase%2C biosynthetic	NGO_0444
NC_002946.2	440135	441211	-	CDS	gene	NGO_RS02290	sulfate/molybdate ABC transporter ATP-binding protein	NGO_0445
NC_002946.2	441352	442173	-	CDS	gene	cysW	sulfate ABC transporter permease subunit CysW	NGO_0446
NC_002946.2	442362	443198	-	CDS	gene	cysT	sulfate ABC transporter permease subunit CysT	NGO_02385
NC_002946.2	443377	443709	+	CDS	gene	NGO_RS02305	hypothetical protein	NGO_0448
NC_002946.2	444039	444548	+	CDS	gene	NGO_RS02310	isoprenylcysteine carboxyl methyltransferase family protein	NGO_0449
NC_002946.2	444778	445360	-	CDS	pseudogene	NGO_RS02315	superoxide dismutase	NGO_02400
NC_002946.2	445352	445552	+	CDS	gene	NGO_RS02320	hypothetical protein	
NC_002946.2	445524	446930	+	CDS	gene	dnaB	replicative DNA helicase	NGO_0451
NC_002946.2	447238	447903	+	CDS	gene	NGO_RS02330	Tfp pilus assembly protein FimT/FimU	NGO_0452
NC_002946.2	447935	448546	+	CDS	gene	pilV	type IV pilus modification protein PilV	NGO_0453
NC_002946.2	448543	449523	+	CDS	gene	NGO_RS02340	PilW family protein	NGO_0454
NC_002946.2	449502	450113	+	CDS	gene	NGO_RS02345	pilus assembly protein	NGO_0455
NC_002946.2	450100	450588	+	CDS	gene	NGO_RS02350	prepilin-type N-terminal cleavage/methylation domain-containing protein	NGO_0456
NC_002946.2	450658	450966	-	CDS	gene	NGO_RS02355	AzlD family protein	NGO_0457
NC_002946.2	450963	451674	-	CDS	pseudogene	NGO_RS02360	AzlC family ABC transporter permease	NGO_02440
NC_002946.2	451840	452292	+	CDS	gene	dut	dUTP diphosphatase	NGO_0459
NC_002946.2	452364	453551	+	CDS	gene	dapC	succinyldiaminopimelate transaminase	NGO_0460
NC_002946.2	453863	454642	+	CDS	gene	yaaA	peroxide stress protein YaaA	NGO_0461
NC_002946.2	454725	454815	+	exon	tRNA	NGO_RS02380	tRNA-Ser	NGO_18841
NC_002946.2	454893	454979	+	exon	tRNA	NGO_RS02385	tRNA-Ser	NGO_18846
NC_002946.2	455173	456369	+	CDS	gene	NGO_RS02390	integrase arm-type DNA-binding domain-containing protein	NGO_0462
NC_002946.2	456725	456994	-	CDS	gene	NGO_RS02395	hypothetical protein	NGO_0463
NC_002946.2	457189	457872	-	CDS	gene	NGO_RS02400	DUF2786 domain-containing protein	NGO_0464
NC_002946.2	457883	458419	-	CDS	gene	NGO_RS02405	hypothetical protein	NGO_0465
NC_002946.2	458530	458745	-	CDS	gene	NGO_RS02410	hypothetical protein	NGO_0466
NC_002946.2	458797	459288	-	CDS	gene	NGO_RS02415	siphovirus Gp157 family protein	NGO_0467
NC_002946.2	459285	459467	-	CDS	gene	NGO_RS02420	hypothetical protein	NGO_0468
NC_002946.2	459607	460293	-	CDS	gene	NGO_RS02425	hypothetical protein	NGO_0469
NC_002946.2	460362	460523	-	CDS	gene	NGO_RS11055	hypothetical protein	NGO_0470
NC_002946.2	460520	460796	-	CDS	pseudogene	NGO_RS02430	hypothetical protein	NGO_02520
NC_002946.2	460949	461281	-	CDS	gene	NGO_RS02435	hypothetical protein	NGO_0472
NC_002946.2	461422	461697	-	CDS	gene	NGO_RS02440	hypothetical protein	NGO_0473
NC_002946.2	461694	462170	-	CDS	gene	NGO_RS02445	hypothetical protein	NGO_0474
NC_002946.2	462203	462403	-	CDS	gene	NGO_RS02450	hypothetical protein	NGO_0475
NC_002946.2	462601	463014	-	CDS	gene	NGO_RS02455	hypothetical protein	NGO_0476
NC_002946.2	463011	463472	-	CDS	gene	NGO_RS02460	helix-turn-helix transcriptional regulator	NGO_0477
NC_002946.2	463489	463926	-	CDS	gene	NGO_RS02465	hypothetical protein	NGO_0478
NC_002946.2	464039	464755	-	CDS	gene	NGO_RS02470	LexA family transcriptional regulator	NGO_0479
NC_002946.2	464830	465060	+	CDS	gene	NGO_RS02475	helix-turn-helix domain-containing protein	
NC_002946.2	465140	465295	+	CDS	gene	NGO_RS11060	hypothetical protein	NGO_0480
NC_002946.2	465272	465460	-	CDS	gene	NGO_RS02480	hypothetical protein	NGO_0481
NC_002946.2	465633	465860	+	CDS	gene	NGO_RS02485	helix-turn-helix domain-containing protein	NGO_0483
NC_002946.2	465978	467042	+	CDS	gene	NGO_RS02490	hypothetical protein	NGO_0484
NC_002946.2	467039	468400	+	CDS	gene	NGO_RS02495	hypothetical protein	NGO_0485
NC_002946.2	468417	468701	+	CDS	gene	NGO_RS02500	hypothetical protein	NGO_0486
NC_002946.2	468740	469234	+	CDS	gene	NGO_RS02505	DUF3310 domain-containing protein	NGO_0487
NC_002946.2	469411	469560	+	CDS	gene	NGO_RS11065	hypothetical protein	NGO_0488
NC_002946.2	469696	470241	+	CDS	gene	NGO_RS02510	RusA family crossover junction endodeoxyribonuclease	NGO_0489
NC_002946.2	470508	470915	+	CDS	gene	NGO_RS02515	hypothetical protein	NGO_0491
NC_002946.2	471138	471644	+	CDS	gene	NGO_RS02520	hypothetical protein	NGO_0492
NC_002946.2	471965	472186	+	CDS	gene	NGO_RS02525	hypothetical protein	NGO_0493
NC_002946.2	472479	472928	+	CDS	gene	NGO_RS02530	hypothetical protein	NGO_0494
NC_002946.2	472990	474411	+	CDS	gene	terL	phage terminase large subunit	NGO_0495
NC_002946.2	474408	476555	+	CDS	gene	NGO_RS02540	phage portal protein	NGO_0496
NC_002946.2	476623	477780	+	CDS	gene	NGO_RS02545	hypothetical protein	NGO_0497
